USER_ID,ITEM_ID,TIMESTAMP
5115,79,1556211600
5115,12,1559325600
5115,23,1564486200
5116,0,1551985200
5116,59,1552998600
5116,1,1554058800
5116,29,1555075800
5116,31,1558177200
5116,12,1560276000
5116,67,1562355000
5116,13,1564423200
5117,35,1547982000
5117,67,1550086200
5117,5,1556305200
5117,43,1559390400
5117,66,1561491000
5117,83,1564592400
5118,19,1553081400
5118,83,1559322000
5118,47,1560340800
5120,25,1554298200
5120,13,1556388000
5120,49,1557426600
5120,19,1563622200
5120,77,1564664400
5121,49,1555871400
5121,65,1560015000
5121,19,1562067000
5121,59,1563107400
5121,66,1565206200
5122,48,1557167400
5122,17,1560276000
5122,66,1561318200
5122,67,1562355000
5123,0,1557082800
5123,77,1560171600
5123,66,1565379000
5124,19,1555327800
5124,65,1557423000
5125,19,1552217400
5125,73,1553259600
5125,17,1555351200
5125,29,1558445400
5125,5,1563649200
5126,29,1550842200
5126,43,1552910400
5126,19,1557055800
5126,47,1560168000
5126,66,1562268600
5126,35,1563274800
5127,49,1553884200
5127,48,1555957800
5127,79,1559062800
5127,48,1562178600
5127,17,1563213600
5127,17,1565287200
5128,12,1549821600
5128,73,1550840400
5128,35,1551870000
5128,61,1553967000
5128,13,1555005600
5128,49,1562265000
5129,55,1545136200
5129,25,1561728600
5129,12,1562781600
5130,49,1552329000
5130,19,1553340600
5130,19,1556451000
5130,0,1561662000
5131,59,1556109000
5131,79,1558198800
5131,48,1562351400
5132,23,1553427000
5132,61,1554485400
5132,47,1559649600
5132,0,1560711600
5132,17,1562781600
5133,23,1561462200
5134,59,1552653000
5134,12,1553709600
5134,49,1559932200
5134,65,1564075800
5134,29,1565098200
5135,53,1549218600
5135,19,1555414200
5135,67,1560627000
5136,67,1557516600
5136,12,1558548000
5136,17,1561658400
5136,23,1564745400
5137,23,1555241400
5137,71,1557343800
5137,13,1558375200
5137,79,1559408400
5137,77,1563541200
5137,61,1564594200
5138,55,1558701000
5138,83,1559754000
5138,43,1561809600
5138,67,1564947000
5139,29,1552656600
5139,48,1559932200
5139,5,1562007600
5139,12,1564077600
5139,47,1565092800
5140,79,1554397200
5140,29,1555421400
5140,5,1556478000
5140,73,1560603600
5141,65,1551288600
5141,1,1552330800
5141,55,1553344200
5141,29,1556458200
5141,66,1557516600
5141,47,1560600000
5141,25,1562679000
5141,83,1564765200
5143,35,1552129200
5143,5,1553194800
5143,47,1555243200
5143,17,1556301600
5143,65,1557336600
5143,65,1558373400
5143,77,1561467600
5143,65,1562520600
5143,79,1563555600
5144,77,1548334800
5144,48,1551465000
5144,13,1552500000
5144,1,1553540400
5144,77,1557666000
5144,77,1561813200
5144,71,1564947000
5145,66,1556911800
5145,65,1558978200
5145,12,1561053600
5145,48,1563129000
5145,53,1564165800
5146,59,1551702600
5146,48,1552761000
5146,31,1553770800
5146,67,1554838200
5147,77,1560949200
5147,17,1562004000
5147,29,1565098200
5148,31,1559991600
5149,5,1555441200
5149,1,1558551600
5149,67,1562700600
5149,71,1563737400
5149,29,1564752600
5150,66,1551814200
5150,49,1555957800
5150,49,1563215400
5150,65,1564248600
5151,59,1551616200
5151,19,1552649400
5151,61,1555781400
5151,35,1558868400
5151,65,1560965400
5151,17,1562004000
5151,25,1563024600
5151,65,1565112600
5152,66,1565119800
5153,49,1546194600
5153,47,1548244800
5153,83,1550336400
5153,71,1554492600
5153,79,1559667600
5154,25,1546867800
5154,13,1549994400
5154,13,1553104800
5154,53,1554143400
5154,29,1555162200
5154,73,1556197200
5154,61,1560360600
5154,73,1563454800
5155,31,1560164400
5156,71,1549481400
5156,73,1550494800
5156,49,1552588200
5156,53,1553625000
5156,65,1559842200
5156,73,1561899600
5157,0,1549134000
5157,19,1551180600
5157,67,1552246200
5157,59,1554294600
5157,17,1556388000
5157,61,1560533400
5157,29,1561555800
5158,17,1549389600
5158,19,1551439800
5158,55,1555590600
5158,17,1556647200
5158,23,1558697400
5158,66,1559763000
5158,48,1560796200
5159,47,1549540800
5159,5,1550602800
5159,43,1551614400
5159,31,1554721200
5159,49,1559932200
5159,29,1565098200
5160,5,1548442800
5160,77,1550494800
5160,65,1552584600
5160,47,1556712000
5160,35,1560855600
5160,19,1565004600
5161,13,1552413600
5161,25,1557581400
5161,66,1559676600
5161,12,1564855200
5162,5,1555527600
5163,79,1555779600
5163,61,1558891800
5163,61,1565112600
5164,12,1558893600
5164,55,1559910600
5164,61,1562002200
5165,73,1561467600
5165,79,1563555600
5166,0,1559934000
5167,67,1561231800
5167,23,1564313400
5167,48,1565375400
5168,71,1560022200
5168,48,1562092200
5169,71,1554751800
5169,49,1555785000
5169,55,1558873800
5169,5,1563044400
5169,79,1565110800
5171,48,1562351400
5171,13,1563386400
5172,61,1554139800
5172,19,1561375800
5172,23,1564486200
5173,31,1565262000
5174,73,1561381200
5175,12,1549216800
5175,35,1550228400
5175,25,1551274200
5175,65,1555435800
5175,49,1558549800
5175,55,1560601800
5175,53,1564770600
5176,47,1549454400
5176,61,1552584600
5176,65,1560879000
5176,23,1562931000
5177,47,1559563200
5177,47,1563710400
5178,13,1549821600
5178,83,1550854800
5178,55,1553949000
5178,1,1557082800
5178,25,1559136600
5178,65,1560187800
5178,5,1561230000
5178,67,1562268600
5178,23,1563276600
5178,59,1565353800
5179,73,1550581200
5179,67,1552678200
5179,25,1556803800
5179,79,1563037200
5180,1,1558810800
5180,83,1562950800
5180,67,1565033400
5181,71,1552419000
5181,12,1557597600
5181,67,1558639800
5181,59,1560688200
5181,25,1561728600
5181,67,1562787000
5181,13,1563818400
5182,77,1554296400
5182,1,1564686000
5183,47,1554638400
5183,83,1556730000
5183,5,1565031600
5184,0,1564254000
5185,77,1560085200
5185,13,1565287200
5186,25,1548336600
5186,67,1550431800
5186,12,1554573600
5186,17,1556647200
5186,83,1558717200
5186,25,1561815000
5186,23,1562844600
5186,43,1563883200
5186,59,1564921800
5187,29,1555421400
5187,65,1556472600
5187,31,1562670000
5187,35,1563706800
5188,43,1548072000
5188,55,1549110600
5188,83,1551200400
5188,23,1552217400
5188,17,1554314400
5188,49,1556389800
5188,17,1557424800
5188,66,1559503800
5188,13,1561572000
5188,1,1563649200
5188,47,1564660800
5189,77,1548680400
5189,13,1562176800
5189,61,1563211800
5190,12,1548352800
5190,31,1550401200
5190,79,1552496400
5190,29,1555594200
5190,43,1556625600
5190,35,1558695600
5190,25,1564925400
5191,43,1555329600
5191,12,1563645600
5192,17,1563386400
5192,25,1564407000
5193,43,1546862400
5193,43,1551009600
5193,29,1552051800
5193,19,1553081400
5193,5,1554145200
5193,19,1562412600
5194,49,1558117800
5194,25,1560173400
5194,17,1564336800
5195,23,1549366200
5195,43,1552478400
5195,31,1553511600
5195,47,1556625600
5195,25,1559741400
5195,49,1561833000
5195,29,1564925400
5196,12,1560016800
5196,61,1564162200
5197,43,1553601600
5197,59,1556713800
5197,65,1558805400
5197,48,1562956200
5197,5,1563994800
5197,23,1565004600
5198,79,1557162000
5198,79,1562346000
5199,23,1564572600
5200,49,1561833000
5201,79,1550250000
5201,12,1554400800
5201,29,1555421400
5201,59,1558528200
5201,83,1560618000
5201,65,1563730200
5201,49,1564770600
5202,5,1560711600
5202,67,1564860600
5203,19,1550489400
5203,53,1552588200
5203,31,1554634800
5203,29,1559827800
5203,67,1560886200
5204,25,1551447000
5204,35,1552474800
5204,43,1554552000
5204,31,1556622000
5204,71,1558726200
5204,31,1560769200
5204,71,1562873400
5204,71,1564947000
5205,83,1555261200
5205,23,1557315000
5205,31,1558350000
5205,43,1562500800
5205,53,1564597800
5206,12,1547402400
5206,5,1549479600
5206,65,1556731800
5206,53,1562956200
5207,53,1564165800
5207,29,1565184600
5208,73,1560344400
5208,67,1562441400
5208,25,1564493400
5209,65,1562434200
5209,71,1563478200
5210,53,1549996200
5210,73,1551013200
5210,55,1554121800
5210,79,1556211600
5210,66,1557257400
5210,25,1564493400
5211,48,1553797800
5211,65,1556904600
5211,67,1557948600
5211,79,1562086800
5211,73,1563109200
5211,65,1564162200
5211,77,1565182800
5212,67,1562787000
5212,79,1563814800
5212,77,1564837200
5213,77,1554037200
5213,13,1558202400
5213,79,1559235600
5214,47,1549972800
5214,59,1551011400
5214,53,1555180200
5214,67,1556220600
5214,43,1559304000
5214,5,1561402800
5215,31,1559905200
5216,17,1555869600
5216,71,1562095800
5217,48,1559673000
5217,19,1561721400
5218,5,1555786800
5218,67,1565119800
5219,55,1553862600
5219,29,1555939800
5219,43,1559044800
5219,23,1565263800
5220,65,1553103000
5220,29,1558272600
5220,61,1561397400
5220,65,1564507800
5221,77,1559739600
5221,31,1562842800
5222,65,1562607000
5223,5,1560020400
5223,48,1562092200
5223,53,1564165800
5224,61,1561829400
5224,29,1562851800
5224,66,1564947000
5225,19,1549798200
5225,73,1552914000
5225,65,1559151000
5226,79,1556211600
5226,13,1559325600
5226,12,1561399200
5227,71,1559071800
5228,49,1558981800
5229,59,1555331400
5229,77,1559480400
5229,1,1561575600
5229,83,1562605200
5230,43,1552046400
5230,77,1553086800
5230,79,1557248400
5230,49,1564511400
5231,83,1562432400
5231,0,1564513200
5232,53,1556735400
5232,47,1560859200
5232,17,1561917600
5232,55,1563971400
5233,43,1562587200
5234,29,1549978200
5234,1,1556218800
5234,65,1559323800
5234,65,1561397400
5234,47,1562414400
5234,59,1564489800
5235,53,1549650600
5235,73,1553778000
5235,31,1555844400
5235,73,1561035600
5235,43,1563105600
5236,65,1549560600
5236,23,1553686200
5236,65,1560965400
5236,67,1563046200
5236,67,1565119800
5237,31,1552215600
5237,29,1556371800
5237,43,1558440000
5237,19,1564659000
5238,35,1553770800
5238,67,1554838200
5238,59,1563107400
5239,67,1544988600
5239,71,1547062200
5239,53,1549132200
5239,35,1555326000
5239,48,1560537000
5240,61,1552584600
5240,17,1553623200
5240,55,1554640200
5240,73,1562936400
5241,48,1552588200
5241,55,1553603400
5241,19,1555673400
5241,17,1556733600
5241,31,1557745200
5242,61,1559151000
5242,59,1561206600
5242,53,1562265000
5243,55,1550320200
5243,73,1553432400
5243,61,1555522200
5243,55,1558614600
5243,77,1562763600
5244,1,1548010800
5244,35,1549018800
5244,55,1553171400
5244,17,1554228000
5244,66,1555270200
5244,47,1556280000
5244,79,1557334800
5244,71,1558380600
5245,65,1551461400
5245,48,1558722600
5245,12,1559757600
5246,67,1551123000
5246,65,1554226200
5246,65,1558373400
5246,65,1559410200
5246,13,1563559200
5247,19,1554204600
5247,49,1559413800
5247,29,1561469400
5248,49,1561833000
5248,49,1564943400
5249,19,1561462200
5250,12,1557770400
5250,53,1563993000
5251,17,1561485600
5251,71,1562527800
5251,66,1564601400
5252,71,1561318200
5252,31,1563361200
5253,79,1554742800
5253,53,1555785000
5253,77,1556802000
5253,49,1559932200
5253,79,1562000400
5253,83,1563037200
5254,43,1554552000
5254,35,1561806000
5254,79,1563901200
5254,67,1564947000
5255,65,1562088600
5255,61,1563125400
5256,71,1562355000
5256,55,1563366600
5256,65,1564421400
5257,12,1560967200
5257,25,1563024600
5257,49,1564079400
5258,48,1552242600
5258,35,1557399600
5258,25,1562592600
5258,31,1563620400
5258,43,1564660800
5259,35,1559732400
5259,31,1562842800
5259,65,1563903000
5259,13,1564941600
5260,17,1558548000
5260,61,1563730200
5261,61,1544981400
5261,43,1548072000
5261,13,1550167200
5261,35,1552215600
5261,29,1560519000
5261,55,1562589000
5261,77,1564664400
5262,19,1561375800
5262,17,1564509600
5263,0,1549047600
5263,53,1550082600
5263,53,1551119400
5263,5,1556305200
5263,53,1557340200
5263,55,1558355400
5263,83,1560445200
5263,19,1564572600
5264,77,1559912400
5264,48,1564079400
5264,73,1565096400
5265,19,1550921400
5265,65,1551979800
5265,53,1556130600
5265,55,1560256200
5266,67,1557862200
5266,23,1560943800
5266,61,1562002200
5266,53,1565116200
5267,25,1557754200
5267,29,1559827800
5267,61,1560879000
5268,0,1551294000
5268,13,1554400800
5268,31,1557486000
5268,43,1559563200
5268,1,1560625200
5268,55,1564749000
5269,23,1559388600
5269,19,1563535800
5269,83,1564592400
5270,73,1557406800
5270,65,1558459800
5270,49,1559500200
5270,0,1562612400
5270,35,1563620400
5271,17,1553018400
5271,49,1561314600
5272,29,1550410200
5272,73,1555592400
5272,71,1556652600
5272,47,1562846400
5272,35,1563879600
5272,66,1564947000
5273,67,1557603000
5273,13,1559671200
5274,47,1545480000
5274,49,1546540200
5274,83,1548608400
5274,49,1551724200
5274,53,1560018600
5274,35,1562065200
5274,83,1563123600
5274,77,1565182800
5275,13,1557338400
5275,55,1563539400
5276,1,1564858800
5277,83,1556298000
5277,43,1558353600
5277,59,1562502600
5277,19,1563535800
5278,12,1560535200
5278,35,1563620400
5279,23,1562585400
5279,55,1563625800
5279,12,1564682400
5280,71,1558985400
5280,67,1565206200
5281,65,1561051800
5281,17,1562090400
5281,0,1563130800
5282,83,1556902800
5282,25,1562074200
5282,0,1564167600
5283,48,1546021800
5283,31,1547031600
5283,67,1555356600
5283,13,1561572000
5284,1,1558551600
5284,83,1559581200
5284,53,1564770600
5285,73,1553778000
5285,23,1555846200
5285,79,1556902800
5285,13,1557943200
5285,49,1560018600
5285,53,1561055400
5286,23,1548588600
5286,79,1551718800
5286,35,1555844400
5286,25,1558963800
5286,19,1563103800
5286,47,1564142400
5288,49,1555007400
5288,1,1556046000
5288,77,1562245200
5288,47,1563278400
5289,17,1556042400
5289,65,1560187800
5289,49,1562265000
5289,29,1565357400
5290,0,1559588400
5290,73,1560603600
5290,43,1561636800
5291,79,1554397200
5292,25,1552915800
5292,66,1555011000
5292,0,1565377200
5293,17,1553450400
5293,55,1554467400
5293,23,1555500600
5293,77,1557579600
5293,23,1558611000
5293,43,1560686400
5294,73,1556542800
5294,48,1557599400
5294,47,1558612800
5294,23,1561721400
5294,53,1563820200
5295,31,1554030000
5295,61,1555090200
5295,67,1561318200
5295,13,1563386400
5296,48,1557081000
5296,73,1565355600
5297,1,1552590000
5297,1,1553626800
5297,0,1556737200
5297,67,1557775800
5297,31,1561892400
5297,29,1562938200
5297,79,1565024400
5298,48,1558031400
5298,53,1560105000
5298,66,1563219000
5298,66,1565292600
5299,0,1557428400
5299,71,1560540600
5299,55,1561552200
5299,23,1563622200
5299,55,1564662600
5300,29,1549114200
5300,66,1555356600
5300,31,1562583600
5301,66,1549654200
5301,12,1555869600
5301,71,1556911800
5301,47,1561032000
5302,31,1552215600
5302,83,1553274000
5302,17,1556388000
5302,71,1557430200
5302,48,1558463400
5302,13,1560535200
5302,29,1561555800
5302,67,1564687800
5303,35,1557226800
5303,23,1561375800
5303,23,1562412600
5303,66,1563478200
5303,59,1564489800
5304,17,1563127200
5304,66,1564169400
5304,23,1565177400
5305,17,1560535200
5305,71,1562614200
5306,59,1546173000
5306,5,1549306800
5306,77,1553432400
5306,12,1557597600
5306,1,1562785200
5307,5,1546887600
5307,0,1547924400
5307,59,1556195400
5307,73,1557234000
5308,65,1553794200
5308,66,1554838200
5308,47,1555848000
5308,17,1562090400
5308,23,1565177400
5309,5,1550257200
5309,1,1553367600
5309,55,1554381000
5309,67,1560627000
5310,59,1548160200
5310,23,1549193400
5310,13,1554400800
5310,55,1556454600
5310,29,1558531800
5310,77,1560603600
5310,17,1563732000
5311,12,1555178400
5311,48,1559327400
5311,5,1562439600
5311,17,1563472800
5312,17,1550685600
5312,53,1552761000
5312,67,1556911800
5312,65,1558978200
5312,53,1564165800
5312,73,1565182800
5313,12,1555783200
5313,48,1556821800
5313,66,1558899000
5313,53,1562005800
5313,31,1564052400
5314,59,1547641800
5314,25,1550755800
5314,47,1551787200
5314,5,1553886000
5314,12,1558029600
5314,53,1563215400
5314,65,1565285400
5315,17,1546538400
5315,19,1549625400
5315,71,1552764600
5315,23,1553772600
5315,49,1556908200
5315,77,1561035600
5315,23,1562067000
5315,65,1563125400
5316,49,1560796200
5316,35,1563879600
5318,35,1551610800
5318,25,1554730200
5318,79,1555779600
5318,19,1559907000
5318,66,1560972600
5319,29,1563456600
5320,77,1554210000
5320,66,1560454200
5320,61,1562520600
5321,71,1553887800
5321,5,1556996400
5321,12,1558029600
5321,59,1561120200
5321,71,1564255800
5321,71,1565292600
5322,77,1555506000
5322,1,1556564400
5322,53,1561746600
5322,25,1562765400
5322,5,1563822000
5323,59,1545827400
5323,29,1546867800
5323,65,1548955800
5323,48,1549996200
5323,25,1551015000
5323,66,1559331000
5323,17,1561399200
5323,19,1562412600
5323,53,1563474600
5324,49,1564943400
5325,55,1550147400
5325,29,1552224600
5325,79,1553274000
5325,0,1560538800
5325,77,1561554000
5325,53,1564684200
5326,19,1564745400
5327,29,1556371800
5327,71,1557430200
5327,19,1562585400
5328,73,1557666000
5328,31,1559732400
5328,77,1560776400
5328,0,1563908400
5328,12,1564941600
5329,23,1557747000
5329,77,1561899600
5329,61,1562952600
5329,13,1563991200
5330,48,1551724200
5330,79,1558976400
5330,53,1560018600
5330,53,1563129000
5330,17,1564164000
5332,1,1559242800
5332,43,1564401600
5333,79,1560790800
5334,47,1550664000
5334,17,1551722400
5334,23,1552735800
5334,13,1553796000
5334,25,1554816600
5334,23,1561030200
5334,48,1562092200
5334,13,1565200800
5335,12,1558375200
5335,73,1559394000
5335,77,1560430800
5335,49,1563561000
5335,61,1564594200
5336,1,1560193200
5336,12,1561226400
5336,71,1562268600
5336,79,1564333200
5337,66,1548012600
5337,31,1551092400
5337,1,1555268400
5337,49,1556303400
5338,48,1560277800
5338,47,1563364800
5338,43,1564401600
5339,79,1549645200
5339,12,1558980000
5339,23,1563103800
5340,23,1557315000
5340,67,1558380600
5340,77,1561467600
5341,77,1555678800
5341,43,1556712000
5341,83,1557766800
5341,55,1558787400
5342,35,1554462000
5342,48,1556562600
5342,0,1557601200
5342,61,1559669400
5342,48,1560709800
5342,48,1562783400
5342,71,1564860600
5343,25,1562074200
5343,61,1563125400
5343,29,1565184600
5344,31,1550660400
5344,0,1551726000
5344,49,1558981800
5344,61,1565199000
5345,25,1557754200
5345,47,1558785600
5345,48,1559845800
5346,1,1551034800
5346,5,1553108400
5346,61,1554139800
5346,61,1558287000
5346,17,1559325600
5346,83,1560358800
5346,53,1561401000
5346,53,1563474600
5347,71,1556566200
5347,83,1559667600
5347,19,1560684600
5348,25,1560000600
5348,67,1565206200
5349,19,1552822200
5349,17,1565287200
5350,31,1546513200
5350,17,1551722400
5350,77,1554814800
5350,47,1555848000
5350,1,1561057200
5352,29,1560346200
5352,25,1561383000
5352,71,1564515000
5353,83,1558717200
5353,59,1563885000
5354,83,1556816400
5354,73,1558875600
5354,48,1560969000
5355,23,1558611000
5355,83,1560704400
5355,59,1564835400
5356,12,1555610400
5356,25,1556631000
5356,12,1561831200
5356,65,1562866200
5356,29,1563888600
5357,12,1550253600
5357,53,1552329000
5357,43,1564747200
5358,1,1556910000
5358,29,1557927000
5358,77,1565182800
5359,65,1555954200
5360,53,1545157800
5360,0,1548270000
5360,19,1550316600
5360,1,1551380400
5360,43,1552392000
5360,83,1553446800
5360,19,1557574200
5360,83,1558630800
5360,17,1561744800
5361,25,1555939800
5361,23,1558006200
5361,73,1561122000
5362,35,1551697200
5362,5,1553799600
5362,1,1563130800
5362,83,1565197200
5363,5,1553454000
5363,48,1554489000
5363,12,1557597600
5363,79,1558630800
5363,31,1559646000
5363,25,1560691800
5363,47,1561723200
5363,12,1562781600
5363,17,1564855200
5364,23,1552390200
5364,17,1556560800
5364,31,1558609200
5364,83,1561741200
5364,49,1562783400
5365,43,1559995200
5365,77,1561035600
5365,53,1562092200
5365,12,1563127200
5366,66,1560540600
5366,65,1563643800
5367,77,1551272400
5367,35,1552302000
5367,53,1555439400
5367,35,1556449200
5367,17,1559584800
5367,79,1563728400
5368,17,1549476000
5368,59,1552566600
5368,43,1555675200
5368,5,1558810800
5368,55,1559824200
5368,13,1561917600
5368,73,1562936400
5368,77,1565010000
5370,1,1554058800
5370,19,1555068600
5370,0,1556132400
5370,29,1560259800
5370,77,1564405200
5371,25,1549805400
5371,29,1553952600
5371,47,1561204800
5371,31,1562238000
5371,31,1565348400
5372,77,1557925200
5372,29,1563111000
5372,65,1564162200
5372,31,1565175600
5373,19,1563622200
5373,19,1564659000
5374,73,1563368400
5376,17,1552759200
5376,25,1553779800
5376,67,1554838200
5376,13,1555869600
5376,5,1557946800
5376,35,1558954800
5376,19,1559993400
5376,1,1561057200
5376,17,1563127200
5377,31,1563015600
5378,13,1554746400
5378,47,1556798400
5378,55,1560947400
5378,17,1562004000
5379,12,1548093600
5379,35,1549105200
5379,79,1550163600
5379,1,1551207600
5379,59,1552221000
5379,43,1553256000
5379,53,1556389800
5379,5,1557428400
5379,66,1559503800
5379,48,1563647400
5380,13,1550426400
5380,12,1553536800
5380,43,1558699200
5380,66,1562873400
5380,12,1563904800
5381,23,1551094200
5381,43,1555243200
5381,71,1556307000
5381,83,1558371600
5381,19,1561462200
5381,66,1563564600
5381,13,1564596000
5382,17,1554919200
5382,49,1556994600
5382,66,1559071800
5382,55,1560083400
5382,66,1563219000
5382,77,1565269200
5383,59,1551789000
5383,65,1552843800
5383,12,1558029600
5383,65,1560101400
5383,67,1562182200
5383,83,1564246800
5384,53,1550860200
5384,67,1552937400
5384,47,1558094400
5384,73,1563282000
5385,48,1554921000
5385,29,1555939800
5385,79,1565283600
5386,77,1554728400
5386,23,1556796600
5386,43,1558872000
5386,67,1560972600
5386,71,1564083000
5387,73,1556542800
5387,53,1558636200
5387,71,1559676600
5387,66,1560713400
5387,17,1562781600
5387,79,1564851600
5388,0,1550084400
5388,48,1556303400
5389,23,1554636600
5389,71,1558812600
5389,29,1559827800
5390,79,1548781200
5390,48,1549823400
5390,49,1556044200
5390,25,1560173400
5390,23,1564313400
5391,65,1548523800
5391,12,1549562400
5391,67,1551641400
5391,65,1555781400
5391,55,1556800200
5391,71,1559935800
5391,29,1561987800
5392,43,1547640000
5392,29,1549719000
5392,47,1553860800
5392,25,1560087000
5392,13,1562176800
5393,49,1557858600
5393,65,1565112600
5394,55,1552307400
5394,48,1555439400
5394,71,1559590200
5394,66,1560627000
5394,47,1562673600
5394,59,1564749000
5395,59,1563193800
5395,23,1564227000
5396,61,1552757400
5396,13,1553796000
5396,59,1555849800
5396,23,1556883000
5396,29,1560000600
5397,0,1546196400
5397,12,1547229600
5397,47,1550318400
5397,71,1552419000
5397,35,1554462000
5397,35,1556535600
5397,0,1557601200
5398,53,1559759400
5398,19,1562844600
5398,55,1563885000
5398,0,1564945200
5399,5,1564945200
5400,55,1559392200
5400,77,1561467600
5400,25,1564579800
5401,0,1559674800
5401,83,1563814800
5402,55,1561638600
5403,59,1556713800
5403,13,1557770400
5403,55,1558787400
5403,0,1562958000
5403,23,1563967800
5403,25,1565011800
5404,43,1560168000
5404,55,1561206600
5404,12,1564336800
5405,43,1553342400
5405,53,1556476200
5405,31,1557486000
5405,61,1558546200
5405,47,1564747200
5406,13,1546797600
5406,71,1548876600
5406,77,1551963600
5406,31,1554030000
5406,19,1558179000
5406,5,1560279600
5406,5,1562353200
5406,48,1563388200
5407,53,1560882600
5407,53,1561919400
5409,55,1551270600
5409,77,1553346000
5409,43,1556452800
5409,65,1558546200
5409,5,1559588400
5409,5,1564772400
5410,83,1562259600
5410,83,1565370000
5411,48,1545849000
5411,83,1547917200
5411,77,1552050000
5411,66,1554147000
5411,61,1556213400
5411,31,1557226800
5411,17,1558288800
5411,61,1563471000
5412,53,1551724200
5412,47,1554811200
5412,47,1557921600
5412,61,1558978200
5412,73,1565182800
5413,61,1546882200
5413,67,1547926200
5413,23,1551007800
5413,55,1555158600
5413,0,1556218800
5413,23,1557228600
5413,17,1560362400
5413,0,1562439600
5414,53,1558722600
5414,53,1559759400
5414,0,1560798000
5414,48,1561833000
5415,71,1552073400
5415,35,1553079600
5415,23,1555155000
5415,29,1561383000
5415,5,1564513200
5416,66,1557689400
5416,65,1560792600
5416,19,1562844600
5416,25,1563888600
5416,23,1564918200
5417,66,1553369400
5417,65,1557509400
5417,23,1562671800
5418,77,1550149200
5418,61,1553275800
5418,23,1558438200
5418,73,1560517200
5418,49,1563647400
5418,49,1564684200
5419,0,1560970800
5419,53,1563042600
5419,67,1565119800
5420,23,1559129400
5420,23,1561203000
5420,53,1562265000
5420,73,1564318800
5421,29,1565357400
5422,66,1558380600
5422,0,1560452400
5422,77,1562504400
5423,48,1555007400
5423,19,1557055800
5423,66,1558121400
5423,48,1560191400
5423,17,1561226400
5423,49,1564338600
5424,1,1555182000
5424,48,1560364200
5425,29,1559741400
5425,13,1561831200
5427,5,1549738800
5427,48,1551810600
5427,29,1559050200
5427,19,1560079800
5427,77,1564232400
5427,61,1565285400
5428,47,1553947200
5428,19,1557055800
5429,17,1558116000
5429,71,1560195000
5429,31,1565348400
5430,71,1546543800
5430,5,1547578800
5430,59,1550665800
5430,71,1553801400
5430,49,1560018600
5430,65,1561051800
5431,35,1558954800
5431,23,1561030200
5431,83,1563123600
5431,5,1565204400
5432,31,1547290800
5432,47,1549368000
5432,47,1550404800
5432,0,1554577200
5432,29,1557667800
5432,59,1562848200
5432,31,1564916400
5433,29,1547818200
5433,0,1548874800
5433,79,1550941200
5433,66,1551987000
5433,79,1553014800
5433,19,1554031800
5433,73,1556110800
5433,47,1557144000
5433,79,1559235600
5433,79,1560272400
5433,66,1563391800
5435,67,1550431800
5435,35,1554548400
5435,48,1561833000
5436,13,1561140000
5436,49,1563215400
5437,1,1550257200
5437,13,1552327200
5437,13,1559584800
5437,29,1560605400
5437,13,1561658400
5437,0,1562698800
5438,1,1553281200
5438,61,1560533400
5438,79,1562605200
5439,55,1560774600
5439,29,1561815000
5439,53,1563906600
5439,47,1564920000
5440,65,1555522200
5440,48,1556562600
5440,12,1562781600
5441,43,1563192000
5441,59,1565267400
5442,23,1558697400
5442,71,1560799800
5442,48,1562869800
5443,1,1549393200
5443,5,1552503600
5443,77,1555592400
5443,48,1556649000
5443,59,1557664200
5443,31,1561806000
5444,65,1554053400
5444,53,1559241000
5444,65,1563384600
5445,53,1546540200
5445,83,1549645200
5445,5,1551726000
5445,29,1556890200
5445,77,1563109200
5445,25,1564147800
5446,31,1556103600
5446,59,1557145800
5447,31,1561806000
5447,23,1564918200
5448,66,1556134200
5448,71,1561318200
5448,83,1563382800
5448,48,1564425000
5449,25,1547991000
5449,66,1549049400
5449,5,1550084400
5449,83,1557334800
5449,0,1563562800
5450,83,1551286800
5450,23,1553340600
5450,31,1555412400
5450,12,1557511200
5450,23,1559561400
5450,35,1560596400
5450,29,1563715800
5451,83,1548003600
5451,19,1553167800
5451,31,1559386800
5452,35,1555930800
5452,35,1559041200
5452,66,1561145400
5452,31,1562151600
5452,5,1564254000
5453,31,1553425200
5453,17,1558634400
5453,77,1559653200
5453,12,1560708000
5453,1,1561748400
5453,13,1562781600
5454,12,1550944800
5454,35,1554030000
5454,29,1556112600
5454,19,1558179000
5454,43,1563364800
5455,25,1554125400
5455,23,1556191800
5455,23,1562412600
5456,17,1556301600
5456,73,1559394000
5456,5,1561489200
5456,0,1563562800
5457,71,1553974200
5457,5,1559156400
5457,59,1562243400
5457,48,1563301800
5458,66,1557862200
5458,31,1560942000
5458,43,1563019200
5459,12,1548180000
5459,66,1554406200
5459,31,1560596400
5459,53,1561660200
5459,19,1562671800
5460,59,1552221000
5460,31,1553252400
5460,29,1560519000
5460,53,1561573800
5460,0,1563649200
5460,23,1564659000
5461,13,1546192800
5461,25,1556544600
5461,31,1558609200
5461,5,1560711600
5462,83,1556730000
5462,61,1557768600
5462,48,1558809000
5462,66,1562959800
5462,23,1563967800
5463,31,1555758000
5463,83,1560963600
5463,1,1562007600
5464,48,1559759400
5464,25,1563888600
5465,25,1554557400
5465,61,1555608600
5465,43,1559736000
5465,31,1560769200
5465,13,1561831200
5466,79,1560186000
