USER_ID,EDAD,GENERO,CIUDAD
4136,58,FEMENINO,Manizales
4137,48,FEMENINO,Sincelejo
4138,25,MASCULINO,Valledupar
4139,35,FEMENINO,Apartado
4140,43,MASCULINO,Villavicencio
4141,26,MASCULINO,Manizales
4142,20,FEMENINO,Cienaga
4143,48,FEMENINO,Valledupar
4144,35,FEMENINO,Pereira
4145,49,FEMENINO,Popayan
4146,41,FEMENINO,Soledad
4147,35,FEMENINO,Floridablanca
4148,25,MASCULINO,Valledupar
4149,31,FEMENINO,Soacha
4150,41,MASCULINO,Turbo
4151,36,FEMENINO,Floridablanca
4152,39,FEMENINO,Cienaga
4153,47,MASCULINO,Popayan
4154,37,MASCULINO,Malambo
4155,39,FEMENINO,Apartado
4156,48,FEMENINO,Yopal
4157,38,MASCULINO,Palmira
4158,41,MASCULINO,Cali
4159,44,MASCULINO,Chia
4160,26,FEMENINO,Duitama
4161,52,FEMENINO,Lorica
4162,18,MASCULINO,Manizales
4163,42,FEMENINO,Cucuta
4164,55,FEMENINO,Rionegro
4165,18,FEMENINO,Turbo
4166,36,FEMENINO,Valledupar
4167,18,MASCULINO,Medellin
4168,31,FEMENINO,Cali
4169,41,FEMENINO,Popayan
4170,33,FEMENINO,Yopal
4171,35,MASCULINO,Soledad
4172,38,FEMENINO,Soledad
4173,38,FEMENINO,Tierralta
4174,36,FEMENINO,Duitama
4175,41,MASCULINO,Fusagasuga
4176,33,FEMENINO,Zipaquira
4177,47,MASCULINO,Manizales
4178,42,FEMENINO,Cali
4179,34,FEMENINO,Valledupar
4180,30,FEMENINO,Sincelejo
4181,35,FEMENINO,Maicao
4182,53,FEMENINO,Pasto
4183,44,MASCULINO,Medellin
4184,59,FEMENINO,Jamundi
4185,43,MASCULINO,Dosquebradas
4186,36,MASCULINO,Soledad
4187,24,MASCULINO,Ibague
4188,40,FEMENINO,Villavicencio
4189,27,FEMENINO,Barranquilla
4190,45,FEMENINO,Manizales
4191,37,MASCULINO,San Andres de Tumaco
4192,35,FEMENINO,Pasto
4193,37,MASCULINO,Chia
4194,54,MASCULINO,Manizales
4195,46,MASCULINO,Uribia
4196,50,FEMENINO,Popayan
4197,34,MASCULINO,Apartado
4198,33,FEMENINO,Valledupar
4199,37,FEMENINO,Garzon
4200,52,FEMENINO,Popayan
4201,45,MASCULINO,Cali
4202,52,MASCULINO,Floridablanca
4203,33,MASCULINO,Soledad
4204,18,MASCULINO,Tulua
4205,36,MASCULINO,Barrancabermeja
4206,34,MASCULINO,Barranquilla
4207,34,FEMENINO,Lorica
4208,28,MASCULINO,Girardot
4209,37,FEMENINO,Cali
4210,31,MASCULINO,Malambo
4211,34,MASCULINO,Armenia
4212,49,MASCULINO,Rionegro
4213,35,FEMENINO,Soledad
4214,36,FEMENINO,Valledupar
4215,39,FEMENINO,Popayan
4216,22,FEMENINO,Sincelejo
4217,29,FEMENINO,Aguachica
4218,42,FEMENINO,Popayan
4219,39,FEMENINO,Bucaramanga
4220,32,FEMENINO,Villavicencio
4221,43,MASCULINO,Bello
4222,66,FEMENINO,Cali
4223,42,MASCULINO,Zipaquira
4224,31,FEMENINO,Turbo
4225,34,MASCULINO,Valledupar
4226,45,FEMENINO,Santander de Quilichao
4227,34,FEMENINO,Santa Marta
4228,42,MASCULINO,Cerete
4229,45,MASCULINO,Cienaga
4230,39,MASCULINO,Rionegro
4231,23,MASCULINO,Monteria
4232,18,MASCULINO,Barranquilla
4233,32,MASCULINO,Pasto
4234,31,FEMENINO,Riohacha
4235,35,MASCULINO,Zipaquira
4236,50,MASCULINO,Bucaramanga
4237,40,FEMENINO,Valledupar
4238,47,MASCULINO,Popayan
4239,39,MASCULINO,Barranquilla
4240,33,MASCULINO,Itagui
4241,49,FEMENINO,Girardot
4242,38,MASCULINO,Cali
4243,22,FEMENINO,Popayan
4244,30,MASCULINO,Tierralta
4245,35,MASCULINO,Tierralta
4246,42,FEMENINO,Pereira
4247,41,FEMENINO,Chia
4248,18,FEMENINO,Bucaramanga
4249,45,MASCULINO,Soacha
4250,47,MASCULINO,Cartago
4251,43,MASCULINO,Valledupar
4252,25,FEMENINO,Soacha
4253,56,FEMENINO,Cartago
4254,40,FEMENINO,Buenaventura
4255,48,FEMENINO,Rionegro
4256,36,FEMENINO,Soledad
4257,30,MASCULINO,Apartado
4258,39,MASCULINO,Manizales
4259,53,FEMENINO,Popayan
4260,41,FEMENINO,Manizales
4261,48,FEMENINO,Duitama
4262,24,FEMENINO,Barranquilla
4263,42,FEMENINO,Monteria
4264,29,FEMENINO,Manizales
4265,42,FEMENINO,Soledad
4266,53,FEMENINO,Cartagena
4267,24,FEMENINO,Sogamoso
4268,43,MASCULINO,Cartagena
4269,50,FEMENINO,Popayan
4270,18,MASCULINO,Jamundi
4271,45,MASCULINO,Jamundi
4272,35,MASCULINO,Maicao
4273,43,MASCULINO,Medellin
4274,68,MASCULINO,Soledad
4275,42,MASCULINO,Tulua
4276,45,FEMENINO,Valledupar
4277,41,FEMENINO,Yopal
4278,51,MASCULINO,Pitalito
4279,35,FEMENINO,Cali
4280,39,MASCULINO,Caucasia
4281,45,MASCULINO,Tulua
4282,63,MASCULINO,Valledupar
4283,29,MASCULINO,Cucuta
4284,47,MASCULINO,Aguachica
4285,45,MASCULINO,Buenaventura
4286,34,MASCULINO,Jamundi
4287,50,MASCULINO,Sincelejo
4288,42,MASCULINO,Valledupar
4289,53,FEMENINO,Sogamoso
4290,56,FEMENINO,Aguachica
4291,44,FEMENINO,Yopal
4292,51,FEMENINO,Cali
4293,37,MASCULINO,Itagui
4294,44,FEMENINO,Valledupar
4295,58,MASCULINO,Cali
4296,38,MASCULINO,Uribia
4297,49,FEMENINO,Valledupar
4298,43,FEMENINO,Villavicencio
4299,36,FEMENINO,Valledupar
4300,42,FEMENINO,Itagui
4301,45,FEMENINO,Envigado
4302,48,FEMENINO,Malambo
4303,44,MASCULINO,Apartado
4304,35,MASCULINO,Barrancabermeja
4305,29,MASCULINO,Yopal
4306,23,FEMENINO,Apartado
4307,41,FEMENINO,Yopal
4308,45,MASCULINO,Pereira
4309,41,MASCULINO,Guadalajara de Buga
4310,47,FEMENINO,Villavicencio
4311,53,FEMENINO,Apartado
4312,55,MASCULINO,Cartago
4313,30,MASCULINO,Bucaramanga
4314,47,MASCULINO,San Andres de Tumaco
4315,39,MASCULINO,Turbo
4316,37,FEMENINO,Villa del Rosario
4317,43,MASCULINO,Caucasia
4318,47,FEMENINO,Floridablanca
4319,31,FEMENINO,Manizales
4320,46,MASCULINO,Manaure
4321,45,MASCULINO,Sogamoso
4322,31,FEMENINO,Envigado
4323,30,MASCULINO,Riohacha
4324,46,FEMENINO,Manaure
4325,30,FEMENINO,Popayan
4326,33,FEMENINO,Soacha
4327,24,MASCULINO,Valledupar
4328,44,MASCULINO,Valledupar
4329,43,MASCULINO,Magangue
4330,32,FEMENINO,Medellin
4331,40,MASCULINO,Popayan
4332,40,FEMENINO,Palmira
4333,58,MASCULINO,Manaure
4334,48,FEMENINO,Pereira
4335,18,FEMENINO,Girardot
4336,36,FEMENINO,Cienaga
4337,44,FEMENINO,Manizales
4338,42,MASCULINO,Cali
4339,34,MASCULINO,Popayan
4340,41,FEMENINO,Manizales
4341,19,FEMENINO,Bogota
4342,23,FEMENINO,Yopal
4343,21,MASCULINO,Ibague
4344,32,MASCULINO,Riohacha
4345,49,FEMENINO,Palmira
4346,37,MASCULINO,Manaure
4347,46,FEMENINO,Bello
4348,41,FEMENINO,Tierralta
4349,44,FEMENINO,Ibague
4350,50,FEMENINO,Valledupar
4351,45,MASCULINO,Aguachica
4352,32,MASCULINO,Tunja
4353,39,MASCULINO,Ipiales
4354,60,MASCULINO,Valledupar
4355,40,FEMENINO,Villa del Rosario
4356,38,FEMENINO,Tierralta
4357,44,FEMENINO,Armenia
4358,23,FEMENINO,Sincelejo
4359,43,FEMENINO,Garzon
4360,45,FEMENINO,Pasto
4361,34,MASCULINO,Pasto
4362,20,FEMENINO,Rionegro
4363,50,MASCULINO,Buenaventura
4364,52,FEMENINO,Itagui
4365,46,FEMENINO,Manizales
4366,47,MASCULINO,Lorica
4367,21,MASCULINO,Soacha
4368,47,MASCULINO,Manizales
4369,41,FEMENINO,Rionegro
4370,32,MASCULINO,Apartado
4371,29,FEMENINO,Girardot
4372,39,FEMENINO,Manizales
4373,19,FEMENINO,Itagui
4374,69,FEMENINO,Sincelejo
4375,40,FEMENINO,Buenaventura
4376,18,MASCULINO,Florencia
4377,24,MASCULINO,Apartado
4378,47,FEMENINO,Maicao
4379,34,MASCULINO,Valledupar
4380,29,MASCULINO,Soledad
4381,39,MASCULINO,Armenia
4382,18,FEMENINO,Valledupar
4383,51,MASCULINO,Ipiales
4384,39,MASCULINO,Valledupar
4385,26,FEMENINO,Villa del Rosario
4386,55,FEMENINO,Malambo
4387,35,MASCULINO,Santander de Quilichao
4388,45,FEMENINO,Tulua
4389,48,MASCULINO,Soledad
4390,36,FEMENINO,Cucuta
4391,22,FEMENINO,Garzon
4392,48,MASCULINO,Envigado
4393,31,FEMENINO,Lorica
4394,59,FEMENINO,Popayan
4395,42,FEMENINO,Piedecuesta
4396,44,MASCULINO,Manizales
4397,46,MASCULINO,Pasto
4398,42,MASCULINO,Floridablanca
4399,27,MASCULINO,Monteria
4400,45,FEMENINO,Aguachica
4401,61,FEMENINO,Cali
4402,51,MASCULINO,Popayan
4403,36,MASCULINO,Girardot
4404,44,MASCULINO,Malambo
4405,30,FEMENINO,Girardot
4406,35,MASCULINO,Manizales
4407,38,MASCULINO,Jamundi
4408,36,MASCULINO,Soledad
4409,22,FEMENINO,Santander de Quilichao
4410,40,MASCULINO,Piedecuesta
4411,36,MASCULINO,Manizales
4412,25,FEMENINO,Santa Marta
4413,44,MASCULINO,Valledupar
4414,45,MASCULINO,San Andres de Tumaco
4415,45,FEMENINO,Manizales
4416,35,FEMENINO,Ipiales
4417,41,FEMENINO,Cucuta
4418,52,MASCULINO,Valledupar
4419,22,FEMENINO,Quibdo
4420,32,FEMENINO,Jamundi
4421,48,MASCULINO,Fusagasuga
4422,42,FEMENINO,Rionegro
4423,42,FEMENINO,Pitalito
4424,49,MASCULINO,Bello
4425,41,FEMENINO,Pasto
4426,40,MASCULINO,Cienaga
4427,42,FEMENINO,Cali
4428,42,FEMENINO,Guadalajara de Buga
4429,36,MASCULINO,Soledad
4430,27,FEMENINO,Giron
4431,50,FEMENINO,Fusagasuga
4432,31,MASCULINO,Aguachica
4433,29,MASCULINO,Palmira
4434,43,MASCULINO,Manizales
4435,47,MASCULINO,Sincelejo
4436,28,MASCULINO,Valledupar
4437,44,FEMENINO,San Andres de Tumaco
4438,32,MASCULINO,Apartado
4439,55,FEMENINO,Cali
4440,46,MASCULINO,Ibague
4441,41,MASCULINO,Popayan
4442,31,MASCULINO,Buenaventura
4443,36,FEMENINO,Maicao
4444,32,MASCULINO,Palmira
4445,49,MASCULINO,Yopal
4446,35,MASCULINO,Facatativa
4447,42,FEMENINO,Ibague
4448,30,MASCULINO,Manaure
4449,49,MASCULINO,Aguachica
4450,30,FEMENINO,Manizales
4451,39,MASCULINO,Barranquilla
4452,31,FEMENINO,Magangue
4453,43,FEMENINO,Popayan
4454,29,MASCULINO,Tierralta
4455,35,FEMENINO,Rionegro
4456,30,MASCULINO,Rionegro
4457,58,FEMENINO,Soledad
4458,37,MASCULINO,Ipiales
4459,44,MASCULINO,Manaure
4460,45,FEMENINO,Santa Marta
4461,51,FEMENINO,Zipaquira
4462,33,FEMENINO,Valledupar
4463,50,MASCULINO,Cali
4464,46,MASCULINO,Tunja
4465,56,FEMENINO,Valledupar
4466,46,FEMENINO,Valledupar
4467,30,MASCULINO,Malambo
4468,47,FEMENINO,Guadalajara de Buga
4469,35,MASCULINO,Florencia
4470,32,FEMENINO,Sincelejo
4471,37,MASCULINO,Cali
4472,45,MASCULINO,Tulua
4473,37,MASCULINO,Sabanalarga
4474,41,FEMENINO,Armenia
4475,45,FEMENINO,Manizales
4476,36,FEMENINO,Soledad
4477,29,MASCULINO,Manizales
4478,45,MASCULINO,Soacha
4479,30,FEMENINO,Villavicencio
4480,60,MASCULINO,Valledupar
4481,47,MASCULINO,Soledad
4482,63,FEMENINO,Armenia
4483,20,FEMENINO,Aguachica
4484,34,MASCULINO,Valledupar
4485,36,MASCULINO,Barranquilla
4486,37,FEMENINO,Cali
4487,29,FEMENINO,Medellin
4488,26,FEMENINO,Armenia
4489,39,FEMENINO,Facatativa
4490,46,MASCULINO,Soledad
4491,49,FEMENINO,Cucuta
4492,33,FEMENINO,Aguachica
4493,36,MASCULINO,Popayan
4494,33,MASCULINO,Manizales
4495,45,MASCULINO,Palmira
4496,32,FEMENINO,Magangue
4497,35,MASCULINO,Tunja
4498,29,MASCULINO,Garzon
4499,41,FEMENINO,Valledupar
4500,29,FEMENINO,Barrancabermeja
4501,34,MASCULINO,Popayan
4502,32,FEMENINO,Popayan
4503,30,FEMENINO,Giron
4504,30,MASCULINO,Aguachica
4505,32,FEMENINO,Turbo
4506,26,MASCULINO,Valledupar
4507,18,FEMENINO,San Andres de Tumaco
4508,29,MASCULINO,Valledupar
4509,31,FEMENINO,Duitama
4510,34,MASCULINO,Sincelejo
4511,55,FEMENINO,Valledupar
4512,23,MASCULINO,Bello
4513,43,MASCULINO,Manizales
4514,50,FEMENINO,Manizales
4515,63,MASCULINO,Cienaga
4516,41,FEMENINO,Cartago
4517,28,MASCULINO,Tulua
4518,27,FEMENINO,Guadalajara de Buga
4519,25,FEMENINO,Valledupar
4520,38,MASCULINO,Santander de Quilichao
4521,51,FEMENINO,Palmira
4522,39,MASCULINO,Envigado
4523,44,FEMENINO,Cartagena
4524,33,FEMENINO,Itagui
4525,37,FEMENINO,Cali
4526,53,FEMENINO,Cienaga
4527,42,MASCULINO,Valledupar
4528,45,FEMENINO,Manizales
4529,46,FEMENINO,Ocana
4530,38,FEMENINO,Ocana
4531,40,MASCULINO,Apartado
4532,37,MASCULINO,Bogota
4533,46,MASCULINO,Villa del Rosario
4534,46,FEMENINO,Villavicencio
4535,40,FEMENINO,Rionegro
4536,24,FEMENINO,Valledupar
4537,46,MASCULINO,Yumbo
4538,34,FEMENINO,Soledad
4539,39,FEMENINO,Dosquebradas
4540,44,FEMENINO,Sogamoso
4541,31,FEMENINO,Sogamoso
4542,42,MASCULINO,Medellin
4543,59,FEMENINO,Popayan
4544,39,FEMENINO,Pasto
4545,36,FEMENINO,Maicao
4546,51,FEMENINO,Itagui
4547,37,MASCULINO,Duitama
4548,34,MASCULINO,Aguachica
4549,38,FEMENINO,Valledupar
4550,29,MASCULINO,Sincelejo
4551,34,MASCULINO,Valledupar
4552,50,FEMENINO,Sincelejo
4553,54,FEMENINO,Popayan
4554,53,MASCULINO,Floridablanca
4555,55,FEMENINO,Cali
4556,43,MASCULINO,Cali
4557,43,FEMENINO,Soacha
4558,28,FEMENINO,Cerete
4559,48,FEMENINO,Aguachica
4560,64,FEMENINO,Sogamoso
4561,49,MASCULINO,Cerete
4562,49,MASCULINO,San Andres de Tumaco
4563,32,MASCULINO,Soacha
4564,24,FEMENINO,Armenia
4565,38,FEMENINO,Sincelejo
4566,38,MASCULINO,Neiva
4567,44,MASCULINO,Bello
4568,38,FEMENINO,Manizales
4569,51,FEMENINO,Apartado
4570,18,MASCULINO,Manaure
4571,21,MASCULINO,Valledupar
4572,45,MASCULINO,Bucaramanga
4573,52,MASCULINO,Riohacha
4574,38,MASCULINO,Bucaramanga
4575,26,FEMENINO,Riohacha
4576,35,MASCULINO,Manizales
4577,37,MASCULINO,Cali
4578,36,MASCULINO,Palmira
4579,39,FEMENINO,Cali
4580,40,FEMENINO,Tulua
4581,23,MASCULINO,Soledad
4582,34,MASCULINO,Manizales
4583,49,FEMENINO,Envigado
4584,38,MASCULINO,Sabanalarga
4585,34,FEMENINO,Soledad
4586,31,MASCULINO,Palmira
4587,44,MASCULINO,Sogamoso
4588,25,FEMENINO,Maicao
4589,41,MASCULINO,Popayan
4590,34,MASCULINO,Turbo
4591,57,FEMENINO,Giron
4592,33,FEMENINO,Valledupar
4593,46,MASCULINO,Itagui
4594,32,FEMENINO,Magangue
4595,38,FEMENINO,Cali
4596,50,FEMENINO,Yumbo
4597,50,FEMENINO,Soledad
4598,30,MASCULINO,Itagui
4599,41,MASCULINO,Turbo
4600,46,FEMENINO,Monteria
4601,53,FEMENINO,Garzon
4602,48,FEMENINO,Lorica
4603,35,FEMENINO,Duitama
4604,35,MASCULINO,Yopal
4605,42,MASCULINO,Soledad
4606,37,MASCULINO,Villa del Rosario
4607,36,MASCULINO,Rionegro
4608,39,MASCULINO,Ipiales
4609,38,FEMENINO,Valledupar
4610,41,FEMENINO,Santander de Quilichao
4611,22,FEMENINO,Valledupar
4612,30,FEMENINO,Buenaventura
4613,20,MASCULINO,Quibdo
4614,47,MASCULINO,Cali
4615,41,FEMENINO,Rionegro
4616,41,MASCULINO,Pasto
4617,47,MASCULINO,Medellin
4618,24,FEMENINO,Envigado
4619,46,MASCULINO,Sogamoso
4620,25,MASCULINO,Itagui
4621,44,FEMENINO,Tunja
4622,37,MASCULINO,Monteria
4623,33,MASCULINO,Itagui
4624,44,FEMENINO,Ibague
4625,29,MASCULINO,Guadalajara de Buga
4626,42,MASCULINO,Malambo
4627,43,MASCULINO,Sincelejo
4628,31,MASCULINO,Zipaquira
4629,45,MASCULINO,Soledad
4630,41,FEMENINO,Santa Marta
4631,30,FEMENINO,Duitama
4632,40,MASCULINO,Sogamoso
4633,22,MASCULINO,Ipiales
4634,29,MASCULINO,Cali
4635,36,MASCULINO,Soledad
4636,42,FEMENINO,Giron
4637,31,MASCULINO,Sogamoso
4638,38,MASCULINO,Sincelejo
4639,26,MASCULINO,Yopal
4640,54,FEMENINO,Girardot
4641,36,MASCULINO,Medellin
4642,42,FEMENINO,Bogota
4643,45,FEMENINO,Soledad
4644,57,MASCULINO,Manizales
4645,33,MASCULINO,Buenaventura
4646,26,MASCULINO,Popayan
4647,29,MASCULINO,Cali
4648,51,FEMENINO,Cartagena
4649,49,FEMENINO,Ipiales
4650,29,FEMENINO,Medellin
4651,32,FEMENINO,Cerete
4652,20,MASCULINO,Cerete
4653,45,FEMENINO,Piedecuesta
4654,47,FEMENINO,Soacha
4655,51,FEMENINO,Barranquilla
4656,39,MASCULINO,Barranquilla
4657,41,MASCULINO,Cucuta
4658,39,FEMENINO,Sincelejo
4659,32,MASCULINO,Tunja
4660,34,FEMENINO,Facatativa
4661,43,MASCULINO,Itagui
4662,45,MASCULINO,Manizales
4663,39,MASCULINO,Manizales
4664,53,FEMENINO,Valledupar
4665,34,MASCULINO,Cali
4666,38,MASCULINO,Envigado
4667,32,FEMENINO,Soacha
4668,20,MASCULINO,Cali
4669,31,MASCULINO,Valledupar
4670,22,FEMENINO,Pereira
4671,42,FEMENINO,Cucuta
4672,37,MASCULINO,San Andres de Tumaco
4673,43,FEMENINO,Tulua
4674,49,MASCULINO,Lorica
4675,34,FEMENINO,Cucuta
4676,41,FEMENINO,Cucuta
4677,33,MASCULINO,Rionegro
4678,26,FEMENINO,Soledad
4679,33,FEMENINO,Sincelejo
4680,33,FEMENINO,Apartado
4681,29,MASCULINO,Cartagena
4682,34,FEMENINO,Rionegro
4683,38,MASCULINO,Cucuta
4684,54,MASCULINO,Facatativa
4685,36,FEMENINO,Apartado
4686,49,MASCULINO,San Andres de Tumaco
4687,43,FEMENINO,Valledupar
4688,43,MASCULINO,Santander de Quilichao
4689,39,MASCULINO,Soledad
4690,31,MASCULINO,Manizales
4691,18,MASCULINO,Garzon
4692,38,MASCULINO,Santa Marta
4693,43,MASCULINO,Zipaquira
4694,19,FEMENINO,Garzon
4695,39,FEMENINO,Manizales
4696,42,MASCULINO,Malambo
4697,42,FEMENINO,Valledupar
4698,42,MASCULINO,Riohacha
4699,38,MASCULINO,Neiva
4700,52,FEMENINO,Valledupar
4701,55,MASCULINO,Pitalito
4702,52,MASCULINO,Pasto
4703,34,FEMENINO,Yopal
4704,32,FEMENINO,Manizales
4705,33,FEMENINO,Riohacha
4706,39,MASCULINO,Turbo
4707,39,FEMENINO,Soledad
4708,47,MASCULINO,Santander de Quilichao
4709,45,MASCULINO,Magangue
4710,37,MASCULINO,Giron
4711,52,MASCULINO,Guadalajara de Buga
4712,34,FEMENINO,Soacha
4713,41,FEMENINO,Zipaquira
4714,39,FEMENINO,Tulua
4715,43,FEMENINO,Itagui
4716,29,MASCULINO,Barranquilla
4717,38,FEMENINO,Valledupar
4718,43,FEMENINO,Cali
4719,45,FEMENINO,Florencia
4720,44,FEMENINO,Maicao
4721,34,FEMENINO,Manizales
4722,46,MASCULINO,Cali
4723,56,FEMENINO,Villa del Rosario
4724,37,MASCULINO,Tierralta
4725,34,MASCULINO,Soledad
4726,34,FEMENINO,Monteria
4727,50,FEMENINO,Cartagena
4728,31,MASCULINO,Popayan
4729,18,FEMENINO,Bello
4730,25,FEMENINO,Manaure
4731,53,FEMENINO,Soledad
4732,32,FEMENINO,Cienaga
4733,31,FEMENINO,Manizales
4734,28,MASCULINO,Dosquebradas
4735,24,MASCULINO,Popayan
4736,51,FEMENINO,Florencia
4737,48,FEMENINO,Envigado
4738,42,MASCULINO,Apartado
4739,18,FEMENINO,Garzon
4740,49,MASCULINO,Facatativa
4741,35,FEMENINO,Magangue
4742,35,FEMENINO,Buenaventura
4743,33,MASCULINO,Tierralta
4744,43,MASCULINO,Lorica
4745,41,FEMENINO,Valledupar
4746,57,FEMENINO,Soacha
4747,42,FEMENINO,Bucaramanga
4748,24,MASCULINO,Barranquilla
4749,24,MASCULINO,Medellin
4750,32,MASCULINO,Armenia
4751,36,MASCULINO,Valledupar
4752,32,MASCULINO,Sabanalarga
4753,36,MASCULINO,Soacha
4754,40,FEMENINO,San Andres de Tumaco
4755,21,MASCULINO,Cali
4756,40,FEMENINO,Villavicencio
4757,34,MASCULINO,Pasto
4758,44,FEMENINO,Barranquilla
4759,28,MASCULINO,Valledupar
4760,45,FEMENINO,Dosquebradas
4761,18,FEMENINO,Ipiales
4762,42,FEMENINO,Soledad
4763,29,FEMENINO,Ocana
4764,22,MASCULINO,Riohacha
4765,45,MASCULINO,Cali
4766,36,MASCULINO,Soacha
4767,41,FEMENINO,Manizales
4768,44,MASCULINO,Rionegro
4769,60,FEMENINO,Itagui
4770,37,MASCULINO,San Andres de Tumaco
4771,46,MASCULINO,Itagui
4772,37,MASCULINO,Sabanalarga
4773,47,FEMENINO,Malambo
4774,38,FEMENINO,Manizales
4775,57,MASCULINO,Medellin
4776,42,MASCULINO,Chia
4777,31,FEMENINO,Florencia
4778,29,FEMENINO,Manizales
4779,39,MASCULINO,Cali
4780,42,FEMENINO,Neiva
4781,42,MASCULINO,Riohacha
4782,52,FEMENINO,Armenia
4783,35,MASCULINO,Valledupar
4784,39,FEMENINO,Manizales
4785,48,FEMENINO,Cerete
4786,36,MASCULINO,Ibague
4787,36,FEMENINO,Cali
4788,53,FEMENINO,Cartago
4789,46,FEMENINO,Tulua
4790,43,MASCULINO,Chia
4791,34,FEMENINO,Popayan
4792,27,MASCULINO,Girardot
4793,50,MASCULINO,Ibague
4794,41,MASCULINO,Duitama
4795,50,MASCULINO,Chia
4796,50,FEMENINO,Piedecuesta
4797,32,FEMENINO,Itagui
4798,21,MASCULINO,Riohacha
4799,42,MASCULINO,Floridablanca
4800,38,MASCULINO,Cucuta
4801,38,FEMENINO,Buenaventura
4802,45,FEMENINO,Manizales
4803,49,FEMENINO,Malambo
4804,28,MASCULINO,Soacha
4805,37,FEMENINO,Cucuta
4806,34,MASCULINO,Sogamoso
4807,43,FEMENINO,Soledad
4808,55,MASCULINO,Manizales
4809,29,FEMENINO,Buenaventura
4810,31,MASCULINO,Itagui
4811,32,MASCULINO,Manizales
4812,44,FEMENINO,Santa Marta
4813,28,FEMENINO,Sabanalarga
4814,37,MASCULINO,Cucuta
4815,46,FEMENINO,Piedecuesta
4816,55,FEMENINO,Yumbo
4817,44,MASCULINO,Girardot
4818,27,FEMENINO,Aguachica
4819,27,FEMENINO,Valledupar
4820,25,FEMENINO,Ipiales
4821,31,FEMENINO,Guadalajara de Buga
4822,35,MASCULINO,Cali
4823,36,MASCULINO,Soledad
4824,41,FEMENINO,Villavicencio
4825,33,MASCULINO,Valledupar
4826,37,MASCULINO,Cucuta
4827,51,MASCULINO,Cucuta
4828,42,FEMENINO,Cali
4829,50,MASCULINO,Soledad
4830,45,FEMENINO,Bucaramanga
4831,42,MASCULINO,Neiva
4832,36,FEMENINO,Cali
4833,49,MASCULINO,Valledupar
4834,26,FEMENINO,Sincelejo
4835,45,MASCULINO,Sincelejo
4836,36,FEMENINO,Maicao
4837,20,FEMENINO,Cartagena
4838,25,FEMENINO,Cucuta
4839,33,MASCULINO,Manizales
4840,42,FEMENINO,Dosquebradas
4841,53,FEMENINO,Itagui
4842,35,MASCULINO,Manizales
4843,45,MASCULINO,Sincelejo
4844,28,FEMENINO,Valledupar
4845,58,MASCULINO,Popayan
4846,46,MASCULINO,Cucuta
4847,60,MASCULINO,Medellin
4848,41,MASCULINO,Bogota
4849,51,MASCULINO,Tulua
4850,36,MASCULINO,Floridablanca
4851,43,MASCULINO,Girardot
4852,40,MASCULINO,Manizales
4853,41,FEMENINO,Quibdo
4854,54,MASCULINO,Valledupar
4855,41,FEMENINO,Cerete
4856,65,MASCULINO,Garzon
4857,33,FEMENINO,Bucaramanga
4858,52,MASCULINO,Bucaramanga
4859,41,FEMENINO,Jamundi
4860,31,MASCULINO,Popayan
4861,44,MASCULINO,Apartado
4862,32,MASCULINO,Valledupar
4863,22,FEMENINO,Pitalito
4864,37,FEMENINO,Lorica
4865,36,FEMENINO,Pasto
4866,20,MASCULINO,Cali
4867,46,FEMENINO,Itagui
4868,37,MASCULINO,Cali
4869,40,MASCULINO,Manaure
4870,37,FEMENINO,Valledupar
4871,33,MASCULINO,Sogamoso
4872,18,FEMENINO,Ocana
4873,34,FEMENINO,Apartado
4874,30,FEMENINO,Buenaventura
4875,27,FEMENINO,Magangue
4876,38,MASCULINO,Cali
4877,54,FEMENINO,Valledupar
4878,30,FEMENINO,Itagui
4879,39,MASCULINO,Duitama
4880,31,MASCULINO,Cucuta
4881,39,FEMENINO,Giron
4882,34,FEMENINO,Chia
4883,25,MASCULINO,Manaure
4884,44,FEMENINO,Jamundi
4885,21,FEMENINO,Valledupar
4886,37,FEMENINO,Bogota
4887,41,MASCULINO,Ipiales
4888,46,MASCULINO,Villa del Rosario
4889,35,MASCULINO,Cienaga
4890,39,FEMENINO,Tierralta
4891,41,MASCULINO,Cali
4892,54,MASCULINO,Itagui
4893,23,MASCULINO,Santander de Quilichao
4894,31,MASCULINO,Soledad
4895,66,FEMENINO,Santander de Quilichao
4896,30,FEMENINO,Bogota
4897,46,MASCULINO,Zipaquira
4898,52,MASCULINO,Manizales
4899,32,FEMENINO,Pasto
4900,51,FEMENINO,Magangue
4901,54,FEMENINO,Manizales
4902,29,FEMENINO,Uribia
4903,40,MASCULINO,Manizales
4904,50,MASCULINO,Manaure
4905,48,MASCULINO,Cali
4906,41,MASCULINO,Manaure
4907,35,FEMENINO,Cali
4908,30,FEMENINO,Cartago
4909,38,MASCULINO,Itagui
4910,43,FEMENINO,Chia
4911,37,MASCULINO,Apartado
4912,48,MASCULINO,Valledupar
4913,44,FEMENINO,Soledad
4914,28,FEMENINO,Yumbo
4915,25,FEMENINO,Ocana
4916,43,MASCULINO,Cerete
4917,55,FEMENINO,Pereira
4918,60,FEMENINO,Fusagasuga
4919,19,MASCULINO,Tulua
4920,34,FEMENINO,Manizales
4921,48,MASCULINO,Valledupar
4922,23,FEMENINO,Medellin
4923,55,FEMENINO,Giron
4924,61,FEMENINO,Valledupar
